         462   4110.02490       60.9144173    
         463   4212.41943       62.4324188    
         464   4315.12305       63.9550362    
         465   4418.06494       65.4812241    
         466   4521.17529       67.0099335    
         467   4624.37549       68.5400314    
         468   4727.58936       70.0703583    
         469   4830.75098       71.5999603    
         470   4933.78174       73.1276703    
         471   5036.59863       74.6522522    
         472   5139.14209       76.1728363    
         473   5241.33057       77.6881943    
         474   5343.09082       79.1972580    
         475   5444.34912       80.6989365    
         476   5545.02979       82.1921082    
         477   5645.07373       83.6758957    
         478   5744.39795       85.1490784    
         479   5842.93408       86.6106415    
         480   5940.61719       88.0596237    
         481   6037.38184       89.4950409    
         482   6133.15381       90.9158173    
         483   6227.87646       92.3210907    
         484   6321.48193       93.7098923    
         485   6413.90234       95.0811768    
         486   6505.08838       96.4342422    
         487   6594.96924       97.7680435    
         488   6683.50000       99.0818787    
         489   6770.61230       100.374786    
         490   6856.26074       101.646057    
         491   6940.38623       102.894829    
         492   7022.94922       104.120522    
         493   7103.89111       105.322273    
         494   7183.16943       106.499428    
         495   7260.74121       107.651367    
         496   7336.56592       108.777512    
         497   7410.59912       109.877167    
         498   7482.80469       110.949806    
         499   7553.14502       111.994888    
         500   7621.58838       113.011932    
         501   7688.10645       114.000526    
         502   7752.66357       114.960136    
         503   7815.23877       115.890457    
         504   7875.79834       116.790977    
         505   7934.32861       117.661507    
         506   7990.80469       118.501671    
         507   8045.20898       119.311203    
         508   8097.52393       120.089859    
         509   8147.73389       120.837402    
         510   8195.82910       121.553680    
         511   8241.80078       122.238564    
         512   8285.63770       122.891876    
         513   8327.33301       123.513557    
         514   8366.88574       124.103539    
         515   8404.29199       124.661789    
         516   8439.55176       125.188301    
         517   8472.66504       125.683098    
         518   8503.63867       126.146248    
         519   8532.47461       126.577789    
         520   8559.18164       126.977852    
         521   8583.76855       127.346565    
         522   8606.24316       127.684059    
         523   8626.62109       127.990524    
         524   8644.91211       128.266159    
         525   8661.13477       128.511169    
         526   8675.30176       128.725830    
         527   8687.43457       128.910385    
         528   8697.54980       129.065109    
         529   8705.67090       129.190323    
         530   8711.81641       129.286331    
         531   8716.00977       129.353485    
         532   8718.27637       129.392120    
         533   8718.64160       129.402634    
         534   8717.13086       129.385406    
         535   8713.77148       129.340836    
         536   8708.59082       129.269333    
         537   8701.61914       129.171326    
         538   8692.88574       129.047272    
         539   8682.42188       128.897598    
         540   8670.25781       128.722778    
         541   8656.42578       128.523285    
         542   8640.95801       128.299606    
         543   8623.88867       128.052200    
         544   8605.25000       127.781609    
         545   8585.07812       127.488297    
         546   8563.40527       127.172791    
         547   8540.26758       126.835617    
         548   8515.70020       126.477272    
         549   8489.73926       126.098297    
         550   8462.41797       125.699203    
         551   8433.77539       125.280548    
         552   8403.84570       124.842834    
         553   8372.66504       124.386620    
         554   8340.26953       123.912399    
         555   8306.69727       123.420776    
         556   8271.98242       122.912224    
         557   8236.16211       122.387299    
         558   8199.27246       121.846542    
         559   8161.34814       121.290466    
         560   8122.42822       120.719643    
         561   8082.54395       120.134537    
         562   8041.73438       119.535728    
         563   8000.03467       118.923721    
         564   7957.47656       118.299011    
         565   7914.09863       117.662148    
         566   7869.93311       117.013611    
         567   7825.01318       116.353889    
         568   7779.37500       115.683525    
         569   7733.05176       115.003006    
         570   7686.07471       114.312798    
         571   7638.47559       113.613358    
         572   7590.28955       112.905220    
         573   7541.54688       112.188812    
         574   7492.27783       111.464615    
         575   7442.51416       110.733070    
         576   7392.28418       109.994606    
         577   7341.62012       109.249695    
         578   7290.55078       108.498764    
         579   7239.10254       107.742203    
         580   7187.30615       106.980476    
         581   7135.18652       106.213951    
         582   7082.77490       105.443069    
         583   7030.09326       104.668190    
         584   6977.16846       103.889687    
         585   6924.02881       103.107971    
         586   6870.69434       102.323372    
         587   6817.19336       101.536278    
         588   6763.54736       100.747032    
         589   6709.78223       99.9560013    
         590   6655.91553       99.1634445    
         591   6601.97119       98.3697205    
         592   6547.97412       97.5752029    
         593   6493.93945       96.7801132    
         594   6439.88818       95.9847641    
         595   6385.84473       95.1895142    
         596   6331.82275       94.3945694    
         597   6277.84277       93.6002274    
         598   6223.92236       92.8067703    
         599   6170.07861       92.0144196    
         600   6116.33057       91.2234879    
         601   6062.68994       90.4341278    
         602   6009.17578       89.6466370    
         603   5955.80225       88.8612213    
         604   5902.58350       88.0780945    
         605   5849.53418       87.2974472    
         606   5796.66846       86.5195312    
         607   5743.99561       85.7444611    
         608   5691.53320       84.9725037    
         609   5639.28906       84.2037811    
         610   5587.27783       83.4384918    
         611   5535.50928       82.6768112    
         612   5483.99219       81.9188538    
         613   5432.73926       81.1648026    
         614   5381.75732       80.4147644    
         615   5331.05957       79.6689377    
         616   5280.65137       78.9274216    
         617   5230.54150       78.1903229    
         618   5180.74072       77.4577942    
         619   5131.25146       76.7299042    
         620   5082.08301       76.0067673    
         621   5033.24414       75.2885284    
         622   4984.73730       74.5752258    
         623   4936.57227       73.8669891    
         624   4888.75195       73.1638718    
         625   4841.28125       72.4659500    
         626   4794.16699       71.7733231    
         627   4747.41260       71.0860443    
         628   4701.02246       70.4041901    
         629   4654.99902       69.7277832    
         630   4609.34766       69.0569077    
         631   4564.07031       68.3916016    
         632   4519.16943       67.7318878    
         633   4474.64844       67.0778351    
         634   4430.51025       66.4294739    
         635   4386.75488       65.7868195    
         636   4343.38574       65.1499100    
         637   4300.40625       64.5188141    
